predicted gender,sentence text,profession,gender,stereotype,predicted gender,predicted mentions,Prediction
Female,The patient exhibited improvement of her psychiatric symptoms after treatment with a combination of fluoxetine ( 30 mg ) and aripiprazole ( 10 mg ) .,patient,her,0,The patient,['her'],True
Female,"Jordan Bassett of "" NME "" stated that "" this album is a quiet triumph , the understated work of an artist honouring herself and her creativity . """,artist,herself,-1,"Jordan Bassett of "" NME","['herself', 'her']",False
Male,It is suspected that often the patient unconsciously puts himself in the difficult situation .,patient,himself,0,the patient unconsciously,['himself'],True
Male,The commanding officer was immediately dismissed for his cowardice .,officer,his,1,The commanding officer,['his'],True
Male,"Service A believes it is in contact with its own agent , and the agent believes he is communicating with his true control .",agent,he,-1,it,['its'],False
Male,"Service A believes it is in contact with its own agent , and the agent believes he is communicating with his true control .",agent,he,-1,its own agent,"['the agent', 'he', 'his']",True
Male,"In 1774 , a cattle breeder in Yorkshire , England , inoculated his wife and two children with cowpox to protect them during a smallpox epidemic .",breeder,his,1,"a cattle breeder in Yorkshire , England ,",['his'],True
Male,"President Mahinda Rajapaksa threatened Leader Publications chairman Lal Wickrematunge in a phone call on 19 July 2011 after the publication of an article that claimed the president and his son Namal Rajapaksa had received payments from China for use "" at their discretion "" .",president,his,1,the president,['his'],True
Male,"President Mahinda Rajapaksa threatened Leader Publications chairman Lal Wickrematunge in a phone call on 19 July 2011 after the publication of an article that claimed the president and his son Namal Rajapaksa had received payments from China for use "" at their discretion "" .",president,his,1,President Mahinda Rajapaksa,['his son Namal Rajapaksa'],False
Male,The aim of molecular genetic analysis in families with haemophilia is to identify the causative mutation in an affected male as this provides valuable information for the patient and his relatives .,patient,his,0,identify,['this'],False
Male,The aim of molecular genetic analysis in families with haemophilia is to identify the causative mutation in an affected male as this provides valuable information for the patient and his relatives .,patient,his,0,the patient,['his'],True
Male,"They are usually loosely characterized as installations or sculpted environments , but the artist himself refrains from attaching any single label to them .",artist,himself,1,They,['them'],False
Male,"In the film documentary "" Un abbÃ© nommÃ© Pierre , une vie au service des autres "" , the AbbÃ© declared that his support had been towards the person of Roger Garaudy , and not towards his statements in his book , which he had not read .",person,his,-1,the AbbÃ ©,"['his', 'Roger Garaudy', 'his', 'his', 'he']",False
Male,An envy - free matching ( given a price - vector ) is a matching in which each agent receives a bundle from his demand - set .,agent,his,-1,each agent,['his'],True
Male,"When a student is able to compose all the different types of QÉ™ne , he is said to "" Bet Molla "" .",student,he,-1,a student,['he'],True
Male,"When a student is able to compose all the different types of QÉ™ne , he is said to "" Bet Molla "" .",student,he,-1,compose,['Bet Molla'],False
Female,This case report details surgical procedures the patient underwent and her own lasting contribution through establishing the first hospital-based Image Enhancement and Behavioral Skills program along with her extensive work with the Phoenix Society for Burn Survivors .,patient,her,0,her,['her'],False
Male,"An adult physician with acquired immunodeficiency syndrome hyperimmunized himself with the same vaccine , and the preliminary results are encouraging .",physician,himself,1,An adult physician with acquired immunodeficiency syndrome,['himself'],True
Male,"The artist accompanying Ottheinrich can only have made sketches during the journey , which he converted later to our plates in the size of up to 76 cm in width .",artist,he,1,The artist accompanying Ottheinrich,['he'],True
Male,"During his initial recapture , a guard broke his rifle striking Izac and was court martialed for destruction of military property ; after the war Izac sought damages from a claims commission and was awarded $ 27,000 for the incident .",guard,his,1,a guard,['his'],True
Male,"During his initial recapture , a guard broke his rifle striking Izac and was court martialed for destruction of military property ; after the war Izac sought damages from a claims commission and was awarded $ 27,000 for the incident .",guard,his,1,Izac,['the war Izac'],False
Male,"LeÅ›niewski 's student Alfred Tarski , in his Appendix E to Woodger ( 1937 ) and the paper translated as Tarski ( 1984 ) , greatly simplified LeÅ›niewski 's formalism .",student,his,-1,LeÅ›niewski 's student Alfred Tarski,"['his', ""LeÅ›niewski 's formalism""]",True
Male,"LeÅ›niewski 's student Alfred Tarski , in his Appendix E to Woodger ( 1937 ) and the paper translated as Tarski ( 1984 ) , greatly simplified LeÅ›niewski 's formalism .",student,his,-1,LeÅ›niewski 's,"['Woodger', ')', 'Tarski', ""LeÅ›niewski 's""]",False
Male,"After Vermeer 's death , Maria Thins stated that she used her income to help support the struggling painter and his growing family .",painter,his,1,she,['her'],False
Male,"After Vermeer 's death , Maria Thins stated that she used her income to help support the struggling painter and his growing family .",painter,his,1,the struggling painter,['his'],True
Male,"The artist himself suspected that , despite the broad array of approaches he 's taken over the course of his career , he will be best remembered as "" the guy who puts dots over peoples faces .",artist,he,1,The artist himself,"['himself', 'he', 'his', 'he']",True
Male,"Because of the age of the patient and his general condition , it was felt justified to just marsupialize the lesion instead of a more radical removal .",patient,his,0,the patient,['his'],True
Male,Houston Astros manager Phil Garner also employed a relief ace model with his use of Brad Lidge in the 2004 postseason .,manager,his,1,Houston Astros manager Phil Garner,['his'],True
Male,Houston Astros manager Phil Garner also employed a relief ace model with his use of Brad Lidge in the 2004 postseason .,manager,his,1,Houston Astros,['Brad Lidge'],False
Female,"Her father Coondenung was an accomplished hunter and her mother Joojeebal was known for "" cheeky "" sense of humour .",hunter,her,0,Her,['her'],False
Female,"Her father Coondenung was an accomplished hunter and her mother Joojeebal was known for "" cheeky "" sense of humour .",hunter,her,0,Her father Coondenung,"['her mother Joojeebal', 'humour']",False
Male,"The principal of the school was a bandmaster in his spare time and Georges used to follow the band , when it marched through the streets of the town , tooting on his penny - whistle .",principal,his,1,The principal of the school,"['his', 'his']",True
